season,date,league_id,league,HomeTeam,AwayTeam,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2,HW,HD,HL,FTHG,FTHGC,HTHGC,HTHG,HS,HST,HF,HC,HY,HR,AW,AD,AL,FTAG,HTAG,FTAGC,HTAGC,AS,AST,AF,AC,AY,AR
2020,20/12/20,1864,portugal,Gil Vicente,Benfica,45.6,73.9,0.1653,0.6285,0.2062,0.94,2.04,22.8,69.3,0.0,2.0,1,1,1,4,3,0,2,20,12,57,15,7,0,2,0,1,6,1,5,3,37,11,43,23,3,0
2020,20/12/20,1864,portugal,Porto,Nacional,74.58,39.92,0.8538,0.0338,0.1125,2.6,0.36,62.6,36.6,2.0,0.0,3,0,0,8,4,3,4,38,18,45,23,7,1,1,0,2,3,1,5,3,40,11,40,18,6,1
2020,21/12/20,1864,portugal,Santa Clara,Guimaraes,47.6,51.86,0.3986,0.312,0.2894,1.19,1.02,10.8,16.4,0.0,4.0,1,0,2,3,4,3,2,40,14,34,17,7,0,2,0,1,3,1,4,2,35,9,51,12,11,0
2020,22/12/20,1864,portugal,Sp Braga,Rio Ave,63.69,51.75,0.6135,0.1518,0.2347,1.71,0.71,58.0,11.3,3.0,0.0,2,0,1,5,4,2,1,39,18,47,19,7,1,0,2,1,0,0,2,1,25,8,41,17,5,0
2020,27/12/20,1864,portugal,Nacional,Tondela,39.83,38.77,0.4649,0.2611,0.2739,1.37,0.95,50.3,47.1,2.0,0.0,0,0,3,1,6,4,1,31,7,41,11,7,1,0,1,2,3,2,6,2,27,9,43,8,10,2
2020,27/12/20,1864,portugal,Famalicao,Gil Vicente,44.6,45.08,0.4446,0.2732,0.2822,1.3,0.95,29.7,29.2,0.0,1.0,0,2,1,2,4,3,1,22,7,54,7,13,0,1,1,1,3,1,3,0,24,9,47,8,6,1
2020,27/12/20,1864,portugal,Farense,Pacos Ferreira,43.85,49.3,0.4283,0.3012,0.2705,1.36,1.09,41.4,7.8,1.0,1.0,1,0,2,2,3,0,1,18,7,58,6,13,1,1,1,1,3,2,3,0,35,12,58,11,4,0
2020,27/12/20,1864,portugal,Belenenses,Sp Lisbon,39.54,67.07,0.1821,0.5424,0.2755,0.68,1.4,36.5,54.9,1.0,2.0,1,1,1,2,2,0,2,32,11,41,14,12,2,2,1,0,5,3,3,2,46,14,58,20,10,1
2020,28/12/20,1864,portugal,Rio Ave,Maritimo,51.04,40.76,0.5266,0.1872,0.2862,1.33,0.67,16.7,38.3,1.0,3.0,0,1,2,0,5,2,0,27,8,36,19,3,0,1,0,2,3,1,4,2,25,8,52,9,8,1
2020,28/12/20,1864,portugal,Boavista,Sp Braga,43.88,64.35,0.2389,0.51,0.2512,1.0,1.59,28.7,55.6,1.0,4.0,0,3,0,1,1,0,0,29,12,34,7,4,0,2,0,1,5,1,2,2,42,18,58,19,5,1
