season,date,league_id,league,HomeTeam,AwayTeam,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2,HW,HD,HL,FTHG,FTHGC,HTHGC,HTHG,HS,HST,HF,HC,HY,HR,AW,AD,AL,FTAG,HTAG,FTAGC,HTAGC,AS,AST,AF,AC,AY,AR
2020,25/10/20,1843,france,Bordeaux,Nimes,60.07,54.3,0.4616,0.2489,0.2895,1.35,0.91,17.8,25.0,2.0,0.0,1,1,1,4,3,1,2,43,16,37,22,4,0,1,1,1,2,0,5,2,26,7,35,8,2,1
2020,25/10/20,1843,france,Metz,St Etienne,57.24,53.91,0.4456,0.2629,0.2915,1.32,0.94,25.1,27.9,2.0,0.0,1,2,0,5,3,2,2,37,14,34,14,5,0,0,0,3,1,0,8,4,19,9,36,13,4,2
2020,25/10/20,1843,france,Montpellier,Reims,60.75,52.23,0.4951,0.2331,0.2718,1.5,0.94,17.5,37.6,0.0,4.0,0,2,1,3,4,1,0,29,9,38,23,4,1,0,1,2,3,2,7,3,23,10,41,8,9,2
2020,25/10/20,1843,france,Nice,Lille,59.43,73.97,0.252,0.4864,0.2616,1.06,1.58,31.7,64.4,1.0,1.0,2,1,0,5,2,1,3,42,14,38,19,8,0,3,0,0,9,3,0,0,41,16,39,12,1,0
2020,25/10/20,1843,france,Lyon,Monaco,76.33,68.35,0.5371,0.2249,0.2379,1.84,1.11,68.6,54.6,4.0,1.0,1,2,0,5,4,2,4,57,17,29,26,4,0,1,1,1,4,2,4,1,53,14,41,24,9,2
2020,31/10/20,1843,france,Rennes,Brest,66.13,55.15,0.5477,0.2089,0.2434,1.77,1.0,34.9,25.9,2.0,1.0,0,2,1,4,5,2,4,41,7,36,20,8,0,1,0,2,2,1,6,4,35,14,33,19,6,0
2020,31/10/20,1843,france,Nantes,Paris SG,58.25,89.51,0.0958,0.7482,0.156,0.85,2.63,17.9,49.5,0.0,3.0,1,0,2,4,5,2,3,35,15,35,11,6,1,3,0,0,14,5,1,0,68,32,35,19,3,0
2020,01/11/20,1843,france,St Etienne,Montpellier,53.87,55.37,0.4076,0.3148,0.2776,1.36,1.17,29.8,21.9,0.0,1.0,0,0,3,1,7,4,0,23,5,43,10,6,2,0,1,2,1,0,6,3,20,5,34,13,4,3
2020,01/11/20,1843,france,Dijon,Lorient,48.68,52.26,0.3855,0.3408,0.2737,1.35,1.26,43.6,43.6,0.0,0.0,0,1,2,1,8,5,0,33,8,54,17,9,0,1,0,2,4,1,5,2,37,11,35,15,6,0
2020,01/11/20,1843,france,Reims,Strasbourg,57.14,58.66,0.4084,0.3143,0.2773,1.37,1.17,32.3,26.9,2.0,1.0,1,1,1,7,5,2,5,39,16,41,13,7,2,1,0,2,5,3,6,4,41,17,35,17,6,0
2020,01/11/20,1843,france,Angers,Nice,58.6,59.89,0.4015,0.3173,0.2813,1.33,1.15,17.5,21.8,0.0,3.0,1,1,1,4,8,4,2,25,8,32,8,6,0,2,1,0,6,3,3,1,37,15,36,17,8,0
2020,01/11/20,1843,france,Nimes,Metz,53.25,57.5,0.3937,0.3122,0.2941,1.23,1.06,30.7,16.9,0.0,1.0,1,0,2,1,6,1,0,21,7,41,7,5,1,2,1,0,6,3,2,2,29,14,34,14,6,0
2020,01/11/20,1843,france,Monaco,Bordeaux,67.93,61.11,0.528,0.2176,0.2544,1.66,0.97,35.1,15.7,4.0,0.0,0,1,2,2,6,5,0,60,14,45,30,10,0,2,0,1,6,2,3,1,45,17,37,22,6,0
2020,01/11/20,1843,france,Lille,Lyon,74.11,76.58,0.3919,0.3363,0.2718,1.38,1.26,71.0,73.0,1.0,1.0,2,1,0,8,1,0,2,41,16,41,11,7,0,2,1,0,8,8,4,2,53,17,34,23,7,1
2020,06/11/20,1843,france,Strasbourg,Marseille,58.6,63.82,0.3645,0.3602,0.2753,1.3,1.29,27.4,37.5,0.0,1.0,1,0,2,6,5,5,4,36,17,37,9,7,0,2,1,0,5,2,2,1,25,8,35,15,7,1
2020,07/11/20,1843,france,Bordeaux,Montpellier,58.6,56.21,0.4374,0.2777,0.2849,1.35,1.02,17.6,15.4,0.0,2.0,1,0,2,3,7,4,0,33,10,34,21,6,0,1,1,1,2,1,5,3,18,5,37,7,5,3
2020,07/11/20,1843,france,Paris SG,Rennes,89.37,65.75,0.7841,0.0733,0.1426,2.67,0.7,48.9,55.2,3.0,0.0,3,0,0,11,0,0,3,63,24,37,17,3,0,1,1,1,4,2,4,1,47,12,26,18,5,0
2020,08/11/20,1843,france,Brest,Lille,54.85,75.55,0.2043,0.5547,0.241,0.99,1.79,28.2,59.6,3.0,2.0,0,0,3,2,8,4,0,37,13,35,19,6,0,1,2,0,6,2,2,1,44,16,45,19,9,0
2020,08/11/20,1843,france,Lens,Reims,60.62,57.17,0.4637,0.2621,0.2741,1.46,1.03,24.8,21.4,4.0,4.0,1,1,1,3,5,1,2,35,13,55,21,7,2,2,0,1,7,6,4,1,42,16,38,16,4,2
2020,08/11/20,1843,france,Lorient,Nantes,53.04,58.03,0.3865,0.3311,0.2825,1.29,1.18,37.3,23.8,0.0,2.0,1,1,1,3,2,1,0,36,8,34,19,5,0,1,0,2,4,3,6,1,29,10,36,6,6,1
2020,08/11/20,1843,france,Nimes,Angers,53.38,56.52,0.4067,0.3062,0.2872,1.3,1.09,37.0,18.9,1.0,5.0,0,0,3,0,7,2,0,29,8,39,15,7,1,1,1,1,3,2,5,4,28,11,41,15,9,0
2020,08/11/20,1843,france,Metz,Dijon,57.55,48.41,0.4775,0.2324,0.2902,1.35,0.85,16.9,42.4,1.0,1.0,2,1,0,4,1,1,3,21,11,39,11,7,1,0,2,1,1,0,5,3,39,9,58,22,8,0
2020,08/11/20,1843,france,Nice,Monaco,61.52,70.31,0.325,0.4263,0.2486,1.41,1.65,35.6,46.1,1.0,2.0,2,1,0,7,2,0,4,31,13,35,13,8,0,1,1,1,6,3,5,4,56,18,38,32,8,0
2020,08/11/20,1843,france,Lyon,St Etienne,76.57,53.28,0.7121,0.0925,0.1955,2.05,0.58,66.0,29.4,2.0,1.0,2,1,0,8,4,2,8,37,15,30,8,9,2,0,0,3,1,0,6,4,29,4,49,18,8,0
2020,20/11/20,1843,france,Rennes,Bordeaux,66.66,57.09,0.5404,0.187,0.2726,1.5,0.76,37.8,19.9,0.0,1.0,1,0,2,3,6,3,1,51,12,28,20,3,0,1,0,2,2,0,6,3,34,7,35,14,7,0
2020,20/11/20,1843,france,Monaco,Paris SG,71.18,88.85,0.2129,0.5846,0.2025,1.36,2.33,59.7,47.6,3.0,2.0,2,0,1,7,5,4,4,50,19,41,26,8,0,3,0,0,10,4,0,0,42,19,44,10,4,0
2020,21/11/20,1843,france,Brest,St Etienne,55.23,54.03,0.4486,0.2884,0.2631,1.54,1.18,28.2,30.9,4.0,1.0,1,0,2,4,7,3,3,35,16,33,16,8,0,0,0,3,1,1,5,2,34,4,53,16,9,0
2020,22/11/20,1843,france,Nantes,Metz,58.51,56.55,0.4458,0.2622,0.292,1.31,0.94,19.6,12.8,1.0,1.0,2,0,1,5,4,0,2,34,13,37,9,6,0,2,1,0,4,3,1,1,28,12,42,11,7,1
2020,22/11/20,1843,france,Reims,Nimes,56.66,51.5,0.4649,0.2655,0.2696,1.5,1.06,26.0,38.3,0.0,1.0,2,1,0,10,5,2,5,44,19,31,14,1,0,0,0,3,1,0,8,3,35,10,41,20,8,0
2020,22/11/20,1843,france,Dijon,Lens,49.1,60.73,0.3238,0.4062,0.27,1.24,1.42,42.0,22.3,0.0,1.0,0,2,1,1,5,3,1,41,11,47,25,5,0,1,1,1,6,2,8,1,34,12,51,23,7,2
2020,22/11/20,1843,france,Montpellier,Strasbourg,57.93,58.46,0.4061,0.3213,0.2726,1.4,1.22,11.8,27.8,4.0,3.0,2,0,1,3,4,3,1,24,6,34,10,5,2,1,0,2,4,3,3,2,25,10,37,7,5,0
2020,22/11/20,1843,france,Angers,Lyon,58.01,75.79,0.2101,0.5471,0.2428,1.01,1.78,15.2,61.6,0.0,1.0,2,0,1,7,5,3,3,36,17,38,15,10,0,2,1,0,7,5,3,2,41,13,41,9,11,2
