season,date,league_id,league,HomeTeam,AwayTeam,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2
2020,15/12/20,1832,belgium,Cercle Brugge,Charleroi,32.66,49.43,0.2914,0.452,0.2566,1.2,1.56,10.0,11.4,3.0,4.0
2020,15/12/20,1832,belgium,Mouscron,Oud-Heverlee Leuven,31.51,41.26,0.3976,0.3434,0.259,1.46,1.34,43.4,4.6,2.0,2.0
2020,15/12/20,1832,belgium,Anderlecht,Oostende,53.32,36.1,0.6418,0.1348,0.2234,1.85,0.7,7.9,3.3,2.0,1.0
2020,16/12/20,1832,belgium,Antwerp,Waregem,52.71,37.09,0.6303,0.1666,0.2031,2.16,1.02,10.8,16.1,0.0,1.0
2020,16/12/20,1832,belgium,Kortrijk,Standard,37.12,49.47,0.3443,0.3891,0.2667,1.28,1.38,9.9,1.5,2.0,1.0
2020,16/12/20,1832,belgium,Gent,Waasland-Beveren,47.95,31.19,0.6323,0.1669,0.2008,2.2,1.04,1.7,21.7,3.0,0.0
2020,17/12/20,1832,belgium,Mechelen,Club Brugge,38.66,69.93,0.1698,0.6287,0.2015,1.05,2.2,25.3,22.5,0.0,3.0
2020,18/12/20,1832,belgium,Charleroi,Anderlecht,49.61,53.17,0.4233,0.311,0.2658,1.44,1.2,11.0,10.5,1.0,0.0
2020,19/12/20,1832,belgium,Waregem,St Truiden,38.39,32.11,0.5055,0.2585,0.2359,1.82,1.24,14.1,49.5,0.0,2.0
2020,19/12/20,1832,belgium,Genk,Kortrijk,57.91,38.1,0.6748,0.1396,0.1856,2.34,0.97,16.7,4.6,2.0,0.0
2020,20/12/20,1832,belgium,Club Brugge,Gent,71.21,49.32,0.7282,0.0928,0.179,2.21,0.64,26.1,0.3,0.0,1.0
2020,20/12/20,1832,belgium,Oud-Heverlee Leuven,Mechelen,41.18,37.02,0.4927,0.2843,0.223,1.99,1.48,2.4,31.4,1.0,2.0
2020,20/12/20,1832,belgium,Standard,Mouscron,48.51,31.65,0.5974,0.1655,0.2371,1.76,0.8,4.3,47.1,0.0,1.0
2020,20/12/20,1832,belgium,Waasland-Beveren,Antwerp,29.95,51.18,0.2778,0.4835,0.2387,1.3,1.78,37.1,3.0,0.0,3.0
2020,26/12/20,1832,belgium,Club Brugge,Eupen,69.56,37.66,0.8315,0.0345,0.134,2.36,0.31,32.1,12.2,3.0,0.0
2020,26/12/20,1832,belgium,Waregem,Cercle Brugge,36.39,32.86,0.5155,0.2549,0.2295,1.9,1.28,25.5,16.5,1.0,0.0
2020,26/12/20,1832,belgium,Kortrijk,Gent,37.36,50.96,0.3337,0.41100000000000003,0.2553,1.34,1.52,8.8,4.9,1.0,0.0
2020,26/12/20,1832,belgium,Oud-Heverlee Leuven,Oostende,40.04,36.3,0.4994,0.258,0.2426,1.74,1.19,1.6,4.3,1.0,2.0
2020,26/12/20,1832,belgium,Standard,St Truiden,46.78,33.96,0.5660000000000001,0.1959,0.2381,1.78,0.94,2.9,41.8,1.0,2.0
2020,27/12/20,1832,belgium,Antwerp,Charleroi,53.08,50.07,0.4884,0.2565,0.2551,1.61,1.09,6.0,11.1,2.0,1.0
2020,27/12/20,1832,belgium,Genk,Waasland-Beveren,58.51,28.22,0.8001,0.0705,0.1294,2.85,0.75,22.9,37.6,1.0,1.0
2020,27/12/20,1832,belgium,Anderlecht,Beerschot VA,52.44,38.08,0.6446,0.1633,0.1921,2.32,1.09,11.8,0.9,2.0,0.0
2020,27/12/20,1832,belgium,Mechelen,Mouscron,38.11,33.09,0.5082,0.2477,0.2441,1.73,1.13,42.4,50.9,2.0,1.0
2020,29/12/20,1832,belgium,Eupen,Waregem,36.65,36.7,0.4691,0.2758,0.2551,1.59,1.16,20.6,16.1,2.0,3.0
2020,30/12/20,1832,belgium,St Truiden,Beerschot VA,35.58,37.26,0.4857,0.2944,0.22,2.03,1.55,37.7,0.3,1.0,0.0
2020,06/01/21,1832,belgium,Eupen,Genk,35.65,57.32,0.2621,0.5089,0.22899999999999998,1.32,1.91,20.7,19.7,1.0,4.0
2020,09/01/21,1832,belgium,Waregem,Mouscron,37.87,32.83,0.4805,0.2639,0.2556,1.6,1.12,10.7,48.8,1.0,0.0
2020,09/01/21,1832,belgium,Kortrijk,Genk,38.01,58.99,0.2624,0.5051,0.2325,1.29,1.86,4.4,16.9,2.0,1.0
2020,09/01/21,1832,belgium,Cercle Brugge,Eupen,32.48,34.25,0.43799999999999994,0.3117,0.2503,1.61,1.32,29.0,36.8,1.0,2.0
2020,09/01/21,1832,belgium,Oostende,Charleroi,37.46,49.71,0.3313,0.4011,0.2676,1.24,1.39,3.3,13.7,3.0,2.0
2020,10/01/21,1832,belgium,Mechelen,Antwerp,38.4,53.49,0.3158,0.4455,0.2387,1.44,1.74,22.7,15.2,3.0,0.0
2020,10/01/21,1832,belgium,Beerschot VA,Gent,36.78,50.07,0.3268,0.4483,0.2249,1.62,1.92,2.2,0.1,1.0,1.0
2020,10/01/21,1832,belgium,Oud-Heverlee Leuven,Anderlecht,38.82,53.07,0.3102,0.4368,0.253,1.29,1.58,4.5,8.8,1.0,0.0
2020,10/01/21,1832,belgium,St Truiden,Club Brugge,35.92,70.47,0.1543,0.6283,0.2174,0.85,1.95,29.6,25.1,1.0,2.0
2020,11/01/21,1832,belgium,Standard,Waasland-Beveren,45.13,29.17,0.6066,0.1712,0.2222,1.93,0.91,10.0,47.7,3.0,1.0
2020,12/01/21,1832,belgium,Oostende,Eupen,38.72,35.22,0.4827,0.2638,0.2535,1.62,1.13,2.5,23.8,1.0,1.0
