season,date,league_id,league,HomeTeam,AwayTeam,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2
2020,23/01/21,1845,germany,Bielefeld,Ein Frankfurt,59.11,75.38,0.23199999999999998,0.5047,0.2633,0.99,1.59,30.5,44.3,1.0,5.0
2020,23/01/21,1845,germany,Freiburg,Stuttgart,69.83,70.15,0.4337,0.3201,0.2462,1.7,1.43,16.6,9.9,2.0,1.0
2020,23/01/21,1845,germany,Leverkusen,Wolfsburg,81.31,75.51,0.511,0.22899999999999998,0.26,1.62,1.0,85.4,72.4,0.0,1.0
2020,23/01/21,1845,germany,Augsburg,Union Berlin,59.39,70.49,0.3003,0.4029,0.2967,1.03,1.24,21.7,29.4,2.0,1.0
2020,23/01/21,1845,germany,Mainz,RB Leipzig,59.11,84.67,0.177,0.5971,0.2258,0.96,1.95,48.1,41.8,3.0,2.0
2020,23/01/21,1845,germany,Hertha,Werder Bremen,67.78,64.9,0.45299999999999996,0.2586,0.2884,1.36,0.95,17.3,17.0,1.0,4.0
2020,24/01/21,1845,germany,Schalke 04,Bayern Munich,52.94,90.97,0.0659,0.8137,0.1205,0.81,3.07,33.4,54.5,0.0,4.0
2020,24/01/21,1845,germany,Hoffenheim,FC Koln,70.04,59.98,0.5264,0.2257,0.2479,1.74,1.05,8.1,38.3,3.0,0.0
2020,29/01/21,1845,germany,Stuttgart,Mainz,70.81,60.64,0.5142,0.2495,0.2363,1.88,1.25,6.1,48.9,2.0,0.0
2020,30/01/21,1845,germany,Werder Bremen,Schalke 04,65.42,52.51,0.5324,0.2077,0.2599,1.62,0.91,9.2,25.6,1.0,1.0
2020,30/01/21,1845,germany,Ein Frankfurt,Hertha,76.73,66.72,0.5946,0.1781,0.2273,1.94,0.95,58.0,15.5,3.0,1.0
2020,30/01/21,1845,germany,Dortmund,Augsburg,84.17,59.49,0.8158,0.0478,0.1364,2.51,0.45,75.9,10.1,3.0,1.0
2020,30/01/21,1845,germany,Union Berlin,M'gladbach,70.26,77.02,0.2985,0.4422,0.2592,1.25,1.58,23.5,70.7,1.0,1.0
2020,30/01/21,1845,germany,Bayern Munich,Hoffenheim,91.13,70.0,0.8076,0.0695,0.1229,3.07,0.84,47.1,8.7,4.0,1.0
2020,30/01/21,1845,germany,RB Leipzig,Leverkusen,83.26,80.59,0.45399999999999996,0.2776,0.2684,1.51,1.12,74.3,89.7,1.0,0.0
2020,31/01/21,1845,germany,FC Koln,Bielefeld,59.77,57.28,0.4567,0.2478,0.2955,1.31,0.89,55.5,50.6,3.0,1.0
2020,31/01/21,1845,germany,Wolfsburg,Freiburg,76.58,69.04,0.5534,0.2058,0.2408,1.81,1.01,71.8,21.3,3.0,0.0
2020,05/02/21,1845,germany,Hertha,Bayern Munich,66.25,90.53,0.1331,0.6901,0.1768,1.03,2.52,18.1,37.1,0.0,1.0
2020,06/02/21,1845,germany,Freiburg,Dortmund,67.94,84.14,0.2012,0.5837,0.215,1.18,2.13,11.9,78.9,2.0,1.0
2020,06/02/21,1845,germany,Augsburg,Wolfsburg,59.53,77.54,0.1923,0.5489,0.2588,0.85,1.63,14.4,76.5,0.0,2.0
2020,06/02/21,1845,germany,Schalke 04,RB Leipzig,52.91,83.34,0.126,0.6735,0.2005,0.8,2.13,28.4,61.6,0.0,3.0
2020,06/02/21,1845,germany,Mainz,Union Berlin,60.77,69.96,0.3738,0.3466,0.2796,1.3,1.24,48.8,13.4,1.0,0.0
2020,06/02/21,1845,germany,Leverkusen,Stuttgart,80.69,71.02,0.5997,0.1694,0.2309,1.88,0.89,83.4,12.1,5.0,2.0
2020,06/02/21,1845,germany,M'gladbach,FC Koln,77.44,59.97,0.662,0.1356,0.2024,2.14,0.85,57.3,30.8,1.0,2.0
