season,date,league_id,league,HomeTeam,AwayTeam,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2
2020,14/01/21,2411,england,Arsenal,Crystal Palace,80.51,66.1,0.6053,0.1641,0.2306,1.83,0.83,21.3,14.2,0.0,0.0
2020,16/01/21,2411,england,Wolves,West Brom,73.94,51.63,0.635,0.13,0.235,1.73,0.63,8.1,17.3,2.0,3.0
2020,16/01/21,2411,england,West Ham,Burnley,75.54,66.97,0.517,0.2123,0.2708,1.48,0.84,20.1,32.9,1.0,0.0
2020,16/01/21,2411,england,Leeds,Brighton,68.19,72.8,0.38299999999999995,0.3718,0.2452,1.56,1.53,7.6,29.0,0.0,1.0
2020,16/01/21,2411,england,Fulham,Chelsea,65.92,85.78,0.1895,0.5808,0.2298,0.96,1.87,46.7,58.2,0.0,1.0
2020,16/01/21,2411,england,Leicester,Southampton,79.09,74.73,0.5163,0.2232,0.2605,1.57,0.93,60.6,27.1,2.0,0.0
2020,17/01/21,2411,england,Aston Villa,Everton,75.54,73.24,0.4589,0.2785,0.2626,1.51,1.12,45.7,41.4,,
2020,17/01/21,2411,england,Sheffield United,Tottenham,63.41,81.54,0.1885,0.5694,0.2421,0.89,1.73,24.2,63.5,1.0,3.0
2020,17/01/21,2411,england,Liverpool,Man United,88.56,85.11,0.4935,0.2761,0.2305,1.88,1.36,59.0,58.1,0.0,0.0
2020,17/01/21,2411,england,Man City,Crystal Palace,93.67,67.05,0.9004,0.0144,0.0852,2.79,0.2,95.0,8.0,4.0,0.0
2020,18/01/21,2411,england,Arsenal,Newcastle,80.16,62.53,0.6098,0.1535,0.2367,1.75,0.74,12.4,33.3,3.0,0.0
2020,19/01/21,2411,england,West Ham,West Brom,75.81,52.83,0.6612,0.1287,0.2101,1.97,0.73,17.8,25.7,2.0,1.0
2020,19/01/21,2411,england,Leicester,Chelsea,79.97,86.31,0.3319,0.4092,0.2588,1.31,1.48,77.7,79.8,2.0,0.0
2020,20/01/21,2411,england,Man City,Aston Villa,93.6,78.55,0.7839,0.0667,0.1494,2.45,0.57,98.5,57.8,2.0,0.0
2020,20/01/21,2411,england,Fulham,Man United,65.5,85.0,0.1871,0.5864,0.2265,0.97,1.9,45.6,63.3,1.0,2.0
2020,21/01/21,2411,england,Liverpool,Burnley,88.83,66.86,0.7865,0.0568,0.1567,2.26,0.44,63.6,32.7,0.0,1.0
2020,23/01/21,2411,england,Aston Villa,Newcastle,77.73,61.01,0.626,0.151,0.2231,1.88,0.8,35.8,39.0,2.0,0.0
2020,26/01/21,2411,england,Newcastle,Leeds,60.39,67.55,0.3534,0.3879,0.2587,1.37,1.44,44.8,8.7,1.0,2.0
2020,26/01/21,2411,england,Crystal Palace,West Ham,66.9,75.64,0.3112,0.4116,0.2772,1.13,1.34,11.8,22.0,2.0,3.0
