season,date,league_id,league,HomeTeam,AwayTeam,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2
2020,03/01/21,1854,italy,Fiorentina,Bologna,66.65,60.55,0.4726,0.2652,0.2622,1.61,1.14,16.3,18.4,0.0,0.0
2020,03/01/21,1854,italy,Spezia,Verona,54.01,60.43,0.3821,0.3355,0.2824,1.32,1.22,50.0,15.2,0.0,1.0
2020,03/01/21,1854,italy,Atalanta,Sassuolo,80.8,65.2,0.6484,0.1531,0.1985,2.3,1.03,74.6,32.0,5.0,1.0
2020,03/01/21,1854,italy,Cagliari,Napoli,54.7,80.13,0.1629,0.6133,0.2239,0.91,1.98,34.9,61.8,1.0,4.0
2020,03/01/21,1854,italy,Benevento,Milan,56.19,78.46,0.1664,0.6132,0.2204,0.95,2.03,18.9,61.3,0.0,2.0
2020,03/01/21,1854,italy,Juventus,Udinese,82.97,65.46,0.6836,0.1116,0.2049,2.06,0.69,66.6,12.7,4.0,1.0
2020,06/01/21,1854,italy,Cagliari,Benevento,52.19,57.48,0.3953,0.3392,0.2655,1.48,1.35,42.4,22.0,1.0,2.0
2020,06/01/21,1854,italy,Bologna,Udinese,61.14,64.9,0.3805,0.3347,0.2848,1.3,1.2,19.9,18.4,2.0,2.0
2020,06/01/21,1854,italy,Lazio,Fiorentina,71.28,66.61,0.484,0.2574,0.2587,1.65,1.14,18.2,11.5,2.0,1.0
2020,06/01/21,1854,italy,Sassuolo,Genoa,63.35,54.18,0.5031,0.2465,0.2504,1.74,1.15,13.0,41.6,2.0,1.0
2020,06/01/21,1854,italy,Torino,Verona,58.7,61.12,0.42700000000000005,0.2998,0.2732,1.47,1.18,40.0,7.2,1.0,1.0
2020,06/01/21,1854,italy,Sampdoria,Inter,60.29,81.93,0.1577,0.6443,0.1979,1.07,2.32,13.8,77.7,2.0,1.0
2020,06/01/21,1854,italy,Crotone,Roma,51.77,78.71,0.1477,0.643,0.2093,0.91,2.13,49.1,70.9,1.0,3.0
